stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
672,,"Judas Tadeo, 34",,28.09109443,-15.48293958,,,,,,
693,,"Judas Tadeo, 36",,28.09112199,-15.48354604,,,,,,
735,,"Judas Tadeo, 61",,28.09046048,-15.48147690,,,,,,
726,,"Judas Tadeo, 66",,28.09041905,-15.48154274,,,,,,
490,,"Junco (Amapola)",,28.11040447,-15.45406470,,,,,,
498,,"Las Torres (Tanatorio)",,28.11271671,-15.45497396,,,,,,
222,,"La Matula, 25",,28.08947932,-15.43584948,,,,,,
224,,"La Matula, 65",,28.08752210,-15.43708543,,,,,,
226,,"La Matula, 97",,28.08549651,-15.43879333,,,,,,
33,,"Juan Rejón (frente Bomberos La Isleta)",,28.15044470,-15.41905782,,,,,,
604,,"Las Borreras, 1",,28.10659200,-15.45027100,,,,,,
627,,"Las Borreras, 10",,28.10716720,-15.45290081,,,,,,
629,,"Las Borreras, frente 1",,28.10669135,-15.45022259,,,,,,
791,,"Lázaro de Ortega (Ciudad del Campo)",,28.09189704,-15.47863834,,,,,,
793,,"Lázaro de Ortega, 39",,28.09020335,-15.47941887,,,,,,
513,,"Lentini (Monopol)",,28.10231351,-15.41517606,,,,,,
13,,"León y Castillo (C.N. Metropole)",,28.12211981,-15.42675145,,,,,,
441,,"León y Castillo (club Náutico)",,28.13286013,-15.42957828,,,,,,
16,,"León y Castillo (colegio Salesiano)",,28.12269298,-15.42737560,,,,,,
22,,"León y Castillo (edificio José Antonio)",,28.13257606,-15.43007608,,,,,,
15,,"León y Castillo (Oficinas Municipales)",,28.12476861,-15.42856706,,,,,,
8,,"León y Castillo (pl. de La Feria)",,28.11343339,-15.42004315,,,,,,
17,,"León y Castillo (Torre Las Palmas)",,28.12875648,-15.42981111,,,,,,
6,,"León y Castillo, 13",,28.10987174,-15.41822324,,,,,,
10,,"León y Castillo, 145",,28.11641053,-15.42245882,,,,,,
12,,"León y Castillo, 185",,28.11797629,-15.42383423,,,,,,
14,,"León y Castillo, 209",,28.12008373,-15.42560149,,,,,,
42,,"Dr. Waksman (pl. de La Feria)",,28.11305890,-15.42033753,,,,,,
970,,"Leonardo Torriani (Zárate)",,28.07906443,-15.42227448,,,,,,
773,,"Leopoldo Alonso",,28.11806562,-15.44360396,,,,,,
741,,"Leopoldo Alonso, 5",,28.11785040,-15.44337448,,,,,,
987,,"Lomo de La Cruz",,28.09084924,-15.44774943,,,,,,
762,,"L. Suárez Rivero, 22",,28.07610753,-15.47258130,,,,,,
418,,"L. Suárez Rivero, 9",,28.07624321,-15.47270363,,,,,,
760,,"Centro Deportivo San Lorenzo",,28.07355765,-15.46827426,,,,,,
200,,"Los Manzanos",,28.09448740,-15.42325223,,,,,,
9,,"Luis Doreste Silva, 22",,28.11611731,-15.42131181,,,,,,
37,,"Luis Doreste Silva, 50",,28.11861697,-15.42349786,,,,,,
265,,"Luján Pérez, 20",,28.14956689,-15.42961659,,,,,,
267,,"Luján Pérez, 66",,28.15118931,-15.42995522,,,,,,
508,,"Madreselva",,28.11244264,-15.45392114,,,,,,
501,,"Madreselva, frente 69",,28.11178743,-15.45248011,,,,,,
566,,"Manuel de Falla (colegio La Paterna)",,28.09233677,-15.44942352,,,,,,
562,,"Manuel de Falla (Nueva Paterna)",,28.09007560,-15.45037105,,,,,,
378,,"Manuel de Falla (salida de La Paterna)",,28.09683443,-15.44746392,,,,,,
391,,"Manuel de Falla, frente 11",,28.09471138,-15.44703379,,,,,,
389,,"Manuel de Falla, frente 118",,28.09682659,-15.44650644,,,,,,
564,,"Manuel de Falla, frente 52",,28.09084298,-15.45065649,,,,,,
949,,"Manuel de Falla, frente 56",,28.08960994,-15.45161263,,,,,,
395,,"Manuel de Falla, frente 72",,28.09204925,-15.44866234,,,,,,
393,,"Manuel de Falla, frente 84",,28.09376748,-15.44771361,,,,,,
695,,"Manzanilla, frente 14",,28.10999741,-15.45251217,,,,,,
414,,"María Dolorosa, 1",,28.16460815,-15.43425559,,,,,,
548,,"Marianao, 103",,28.06153790,-15.42769719,,,,,,
91,,"Marianao, 12",,28.06361936,-15.42289487,,,,,,
544,,"Marianao, 5",,28.06337698,-15.42262054,,,,,,
546,,"Marianao, 53",,28.06233582,-15.42509372,,,,,,
533,,"Marianao, 60",,28.06148008,-15.42866242,,,,,,
660,,"Marianao, frente 82",,28.06089536,-15.43013769,,,,,,
722,,"Mariucha (Canódromo)",,28.11106431,-15.43444884,,,,,,
289,,"Mariucha (plaza Don Benito)",,28.11333180,-15.43034204,,,,,,
64,,"Mariucha, 139",,28.10923400,-15.43786100,,,,,,
66,,"Mariucha, 171",,28.10720618,-15.43973353,,,,,,
250,,"Miguel Ángel Asturias (iglesia El Batán)",,28.09554675,-15.42887539,,,,,,
231,,"Miguel Ángel Asturias (iglesia El Batán)",,28.09591245,-15.42859756,,,,,,
229,,"Miguel Ángel Asturias, 5",,28.09461700,-15.42926000,,,,,,
248,,"Miguel Ángel Asturias, frente 5",,28.09461990,-15.42941181,,,,,,
105,,"Miguel Martín Fernández de la Torre, 7",,28.05780976,-15.44525532,,,,,,
694,,"Miguel Martín Fernández de la Torre (Centro de Menores)",,28.05780926,-15.44177340,,,,,,
712,,"Mimosa",,28.11273969,-15.45242320,,,,,,
717,,"Mimosa",,28.11243404,-15.45251268,,,,,,
454,,"Mimosa (Gardenia)",,28.11515937,-15.45042666,,,,,,
535,,"Monterrey, 1",,28.06101268,-15.43054257,,,,,,
494,,"Munguía, 8",,28.10628901,-15.41529528,,,,,,
506,,"Mimosa, 27-29",,28.11475511,-15.45066714,,,,,,
192,,"Néstor Álamo (campo de lucha)",,28.10259747,-15.47141022,,,,,,
216,,"Nueva, 35",,28.09697388,-15.43076313,,,,,,
614,,"Nueva, 73",,28.09561363,-15.43181682,,,,,,
218,,"Nueva, 77",,28.09400375,-15.43350638,,,,,,
175,,"Nueva, frente 67",,28.09583700,-15.43175200,,,,,,
199,,"Nueva, frente 25",,28.09734600,-15.43081700,,,,,,
410,,"Numancia, 68",,28.13034744,-15.44549834,,,,,,
306,,"Obispo Romo (Mercado de Altavista)",,28.11460707,-15.43536960,,,,,,
308,,"Obispo Romo (parque Hermanos Millares)",,28.11685100,-15.43704600,,,,,,
295,,"Obispo Romo, frente 27",,28.11553947,-15.43583927,,,,,,
766,,"Olivo (carretera de Almatriche)",,28.09386093,-15.45900223,,,,,,
314,,"Olof Palme, 40",,28.13333629,-15.43560616,,,,,,
630,,"Orinoco",,28.09240859,-15.44421175,,,,,,
275,,"Osorio, 58",,28.15258677,-15.42466660,,,,,,
973,,"Otoño (Hoya Andrea)",,28.09006667,-15.46146667,,,,,,
294,,"Palmar, frente 82",,28.15333890,-15.42361987,,,,,,
711,,"Pardela, 14",,28.07345541,-15.42917868,,,,,,
106,,"Párroco José C. Quintana,  15",,28.06726607,-15.41804542,,,,,,
101,,"Párroco José C. Quintana, 30",,28.06698200,-15.41859700,,,,,,
108,,"Párroco José C. Quintana, 41",,28.06675546,-15.41896862,,,,,,
103,,"Párroco José C. Quintana, 46",,28.06645119,-15.41981222,,,,,,
99,,"Párroco José C. Quintana, 8",,28.06817299,-15.41780043,,,,,,
104,,"Párroco José C. Quintana, frente 8",,28.06849384,-15.41779158,,,,,,
52,,"Párroco Matías Artiles",,28.11304707,-15.43362124,,,,,,
233,,"Párroco Segundo Vega, 116",,28.09647167,-15.42866350,,,,,,
237,,"Párroco Segundo Vega, 166",,28.09462046,-15.43054291,,,,,,
239,,"Párroco Segundo Vega, 220",,28.09282100,-15.43222112,,,,,,
241,,"Párroco Segundo Vega, 276",,28.09059700,-15.43345600,,,,,,
235,,"Párroco Segundo Vega, frente 121",,28.09563700,-15.42968700,,,,,,
344,,"Párroco Segundo Vega, frente 238",,28.09212897,-15.43261084,,,,,,
45,,"Párroco Villar Reina, 154 (barranquillo D. Zoilo)",,28.11392495,-15.43256131,,,,,,
50,,"Párroco Villar Reina, 61 (barranquillo D. Zoilo)",,28.11584638,-15.43155029,,,,,,
43,,"Párroco Villar Reina, 80 (barranquillo D. Zoilo)",,28.11605880,-15.43140264,,,,,,
264,,"Tomás Morales, 5",,28.10825951,-15.42072048,,,,,,
126,,"Pedro Hidalgo, 35",,28.07169292,-15.42081253,,,,,,
128,,"Pedro Hidalgo, 53",,28.07140845,-15.42209208,,,,,,
166,,"Pedro Hidalgo, 97",,28.07141122,-15.42409476,,,,,,
147,,"Pedro Hidalgo, frente 91",,28.07160369,-15.42389192,,,,,,
581,,"Pepe Dámaso, 12",,28.10059141,-15.47450911,,,,,,
576,,"Pepe Dámaso, 17",,28.10042345,-15.47440757,,,,,,
349,,"Pepe Dámaso, 32",,28.09977845,-15.47786496,,,,,,
388,,"Pepe Dámaso, 43",,28.09966983,-15.47757964,,,,,,
48,,"Pérez del Toro (pl. Dr. Juan Bosch Millares)",,28.11720600,-15.42731100,,,,,,
46,,"Pérez del Toro, 13",,28.11364800,-15.42511800,,,,,,
421,,"Pérez Muñoz, 100",,28.15289311,-15.42765421,,,,,,
417,,"Pérez Muñoz, 34",,28.14995330,-15.42700365,,,,,,
419,,"Pérez Muñoz, 78",,28.15159796,-15.42737760,,,,,,
534,,"Pino Apolinario (iglesia Lomo Apolinario)",,28.09606358,-15.43821409,,,,,,
342,,"Pino Apolinario, 53",,28.09742072,-15.43678432,,,,,,
340,,"Pino Apolinario, 9",,28.09846080,-15.43512848,,,,,,
772,,"Pintor Juan Guillermo (C.C. La Minilla)",,28.12556023,-15.43871993,,,,,,
770,,"Pintor Juan Guillermo, frente 19",,28.12753066,-15.43765411,,,,,,
53,,"Pintor Juan Ismael (Iglesia Redonda)",,28.11052591,-15.43822118,,,,,,
255,,"Pío XII (colegio Teresiano)",,28.12503134,-15.43219560,,,,,,
270,,"Pío XII (colegio Teresiano)",,28.12526500,-15.43244192,,,,,,
257,,"Pío XII (Estadio Insular)",,28.12885545,-15.43292133,,,,,,
272,,"Pío XII (Estadio Insular)",,28.12810555,-15.43300823,,,,,,
757,,"Plutón (CEIP Hoya Andrea)",,28.09250116,-15.46199656,,,,,,
739,,"Plutón, frente 14",,28.09502460,-15.46196179,,,,,,
24,,"Presidente Alvear (iglesia del Pino)",,28.13563600,-15.43043400,,,,,,
58,,"Presidente Alvear, 17",,28.13508584,-15.43036942,,,,,,
279,,"Primero de Mayo, 56",,28.10589824,-15.41997860,,,,,,
543,,"Profesor Lozano (Canarias 7)",,28.15602513,-15.41769200,,,,,,
639,,"Profesor Lozano (Catamarca)",,28.15437676,-15.42088955,,,,,,
641,,"Profesor Lozano (rotonda Arequipa)",,28.15597359,-15.42037056,,,,,,
552,,"Profesor Lozano, 10",,28.15616443,-15.41693370,,,,,,
648,,"Profesor Lozano, 34",,28.15628312,-15.42011735,,,,,,
198,,"Real de San Juan (antigua cárcel)",,28.09437614,-15.42371553,,,,,,
433,,"Real de San Juan, 14",,28.09838024,-15.41940149,,,,,,
431,,"Real de San Juan, 2",,28.09873337,-15.41775943,,,,,,
221,,"Real de San Juan, 62",,28.09656541,-15.42167028,,,,,,
435,,"Real de San Juan, frente 89",,28.09770084,-15.42052588,,,,,,
206,,"Real de S. Roque, 13",,28.09794471,-15.42157071,,,,,,
189,,"Real de S. Roque, frente 11",,28.09829801,-15.42175218,,,,,,
348,,"Real del Castillo",,28.10379245,-15.42874764,,,,,,
350,,"Real del Castillo, 117",,28.10182838,-15.42342893,,,,,,
171,,"Reyes Católicos, 9",,28.09987737,-15.41390051,,,,,,
154,,"Sabino Berthelot, 19",,28.07930487,-15.42086947,,,,,,
643,,"Sabino Berthelot, 26",,28.07848400,-15.42249600,,,,,,
650,,"Sabino Berthelot, 39",,28.07836047,-15.42265652,,,,,,
133,,"Sabino Berthelot, 6",,28.07951312,-15.42076231,,,,,,
172,,"Salamanca, 135",,28.06880847,-15.42779444,,,,,,
974,,"Salamanca, 171 (Pedro Hidalgo)",,28.06737105,-15.42912693,,,,,,
168,,"Salamanca, 63",,28.06945039,-15.42517260,,,,,,
170,,"Salamanca, 99",,28.06944533,-15.42645799,,,,,,
424,,"San Andrés, 28",,28.09533035,-15.48173436,,,,,,
623,,"San Andrés, 39",,28.09494947,-15.48196495,,,,,,
620,,"San Andrés, 6",,28.09692700,-15.48176500,,,,,,
601,,"San Andrés, frente 6",,28.09670325,-15.48160749,,,,,,
153,,"San Cristóbal de La Laguna, frente 133",,28.06919756,-15.42916429,,,,,,
155,,"San Cristóbal de La Laguna, 168",,28.06821161,-15.43004553,,,,,,
455,,"San Cristóbal de La Laguna, 196",,28.06733920,-15.43055699,,,,,,
151,,"San Cristóbal de La Laguna, 96",,28.06973519,-15.42767130,,,,,,
149,,"San Cristóbal de La Laguna, frente 51",,28.06969409,-15.42578950,,,,,,
426,,"San Fermín, 20",,28.09465235,-15.48335249,,,,,,
631,,"San Fernando, 38",,28.09417100,-15.48337400,,,,,,
219,,"San José Artesano, 24",,28.08487600,-15.44328500,,,,,,
611,,"San José Artesano, 46",,28.08363953,-15.44478491,,,,,,
680,,"Judas Tadeo (barranquillo)",,28.09082338,-15.48519218,,,,,,
329,,"Sta. Luisa de Marillac (Bingo Cinema)",,28.10966293,-15.43062645,,,,,,
327,,"Sta. Luisa de Marillac (pl. Martín Cobos)",,28.10721623,-15.43320084,,,,,,
325,,"Sta. Luisa de Marillac, 43",,28.10585500,-15.43399900,,,,,,
124,,"Sargento Salom, 34",,28.07273123,-15.41889047,,,,,,
143,,"Sargento Salom, 44",,28.07277992,-15.41916151,,,,,,
146,,"Schubert, 17",,28.07462943,-15.42112338,,,,,,
144,,"Schubert, 5",,28.07507170,-15.41969976,,,,,,
142,,"Schubert, frente 6",,28.07489639,-15.41963144,,,,,,
751,,"Serventía, 101",,28.08669700,-15.45960600,,,,,,
738,,"Serventía, 145",,28.08894276,-15.46014830,,,,,,
749,,"Serventía, 189",,28.09082952,-15.46031578,,,,,,
753,,"Serventía, 85",,28.08796343,-15.46017485,,,,,,
223,,"Severo Ochoa",,28.09582600,-15.42517400,,,,,,
244,,"Severo Ochoa (Albert Schwitzer)",,28.09389805,-15.42872907,,,,,,
438,,"Severo Ochoa (C.S. El Batán)",,28.09570028,-15.42524570,,,,,,
246,,"Severo Ochoa (George Bernard Shaw)",,28.09281886,-15.42992348,,,,,,
227,,"Severo Ochoa (George Pire)",,28.09346836,-15.42944402,,,,,,
225,,"Severo Ochoa, 12",,28.09505688,-15.42762499,,,,,,
242,,"Severo Ochoa, frente 10",,28.09516712,-15.42739772,,,,,,
415,,"Simancas, 70",,28.12976843,-15.44406523,,,,,,
699,,"Tablero de Gonzalo",,28.05774264,-15.43939416,,,,,,
692,,"Tablero de Gonzalo, frente 7",,28.05771786,-15.43917275,,,,,,
62,,"Teobaldo Power (Iglesia Redonda)",,28.11056500,-15.43784300,,,,,,
55,,"Teobaldo Power, frente 51",,28.10864065,-15.43974891,,,,,,
269,,"Tinguaro, 18",,28.15313212,-15.42930192,,,,,,
311,,"Tomás Miller (playa de Las Canteras)",,28.14154060,-15.43373622,,,,,,
263,,"Tomás Miller, frente 31",,28.13749700,-15.43343400,,,,,,
4,,"Triana (parque San Telmo)",,28.10826300,-15.41743600,,,,,,
696,,"Tunerillas, frente 20",,28.09556838,-15.44956316,,,,,,
420,,"Centro Deportivo San Lorenzo",,28.07365000,-15.46800000,,,,,,
5,,"Venegas (Usos Múltiples)",,28.11259245,-15.41873934,,,,,,
600,,"Ventura Doreste, 7",,28.10147428,-15.47229754,,,,,,
531,,"Veracruz, 16",,28.06313583,-15.42448423,,,,,,
569,,"Veracruz, 36",,28.06244067,-15.42666283,,,,,,
326,,"Virgen de La Paloma (iglesia de La Paz)",,28.10687535,-15.43405284,,,,,,
324,,"Virgen de La Paloma, frente 19",,28.10539609,-15.43450542,,,,,,
558,,"Virgen del Pilar (pl. Barranco de La Ballena)",,28.11369031,-15.44683802,,,,,,
547,,"Virgen del Pilar, 28",,28.11628439,-15.44497616,,,,,,
560,,"Virgen del Pilar, frente 26",,28.11580577,-15.44559363,,,,,,
570,,"Zaragoza (Don Pedro Infinito)",,28.10952859,-15.43179345,,,,,,
293,,"Zaragoza, 26",,28.11115662,-15.43283535,,,,,,
304,,"Zaragoza, 27",,28.11105065,-15.43291169,,,,,,
518,,"Archivero Joaquín Blanco Montesdeoca (Pedro Barber)",,28.11264997,-15.45157819,,,,,,
681,,"Arquitecto José Luis Jiménez, 3",,28.05647575,-15.44836105,,,,,,
145,,"Pedro Hidalgo (polideportivo)",,28.07167296,-15.42125089,,,,,,
322,,"Calzada Lateral del Norte (C.S. Miller Bajo)",,28.10471823,-15.43254494,,,,,,
320,,"Calzada Lateral del Norte (Divina Pastora)",,28.10568018,-15.42711183,,,,,,
968,,"Campus Universitario (Ingenierías)",,28.07111151,-15.45532190,,,,,,
709,,"Ctra. San Juan de Dios (Guincho)",,28.07394523,-15.42670652,,,,,,
715,,"Ctra. San Juan de Dios (Guincho)",,28.07385293,-15.42715730,,,,,,
744,,"Ctra. de Almatriche",,28.08938852,-15.45920485,,,,,,
740,,"Ctra. de Almatriche (Fábrica de Tejas)",,28.09334853,-15.45978930,,,,,,
742,,"Ctra. de Almatriche (gasolinera)",,28.09092323,-15.45940072,,,,,,
746,,"Ctra. de Almatriche, 135",,28.08521178,-15.45957353,,,,,,
492,,"Ctra. de Almatriche, 138",,28.08384489,-15.46164149,,,,,,
748,,"Ctra. de Almatriche, 169",,28.08351637,-15.46155443,,,,,,
743,,"Ctra. de Almatriche, 20",,28.09277944,-15.45986288,,,,,,
750,,"Ctra. de Almatriche, 259",,28.08024742,-15.46174361,,,,,,
484,,"Ctra. de Almatriche, 30",,28.07819476,-15.46198505,,,,,,
504,,"Ctra. de Almatriche, 94",,28.08628079,-15.45911917,,,,,,
745,,"Ctra. de Almatriche, frente 47",,28.09073333,-15.45950000,,,,,,
747,,"Ctra. de Almatriche, frente 71",,28.08951965,-15.45933551,,,,,,
474,,"Ctra. de Chile (campo de golf)",,28.12606489,-15.44533125,,,,,,
493,,"Ctra. de Chile (campo de golf)",,28.12548311,-15.44596575,,,,,,
491,,"Ctra. de Chile, 45",,28.12343135,-15.44673943,,,,,,
472,,"Ctra. de Chile, 68",,28.12321724,-15.44680022,,,,,,
489,,"Ctra. de Chile, 75",,28.12200319,-15.44707911,,,,,,
470,,"Ctra. de Chile, frente 91",,28.12059260,-15.44795693,,,,,,
563,,"Ctra. Lomo Blanco (IES Felo Monzón)",,28.08183197,-15.44717101,,,,,,
252,,"Rotonda de Lomo Blanco",,28.08319048,-15.44604656,,,,,,
582,,"Ctra. Lomo Blanco, frente 51",,28.08190527,-15.44702524,,,,,,
283,,"Ctra. de Mata (San Antonio)",,28.10701192,-15.42324324,,,,,,
319,,"Ctra. de Mata (parque de Las Rehoyas)",,28.10619291,-15.42841554,,,,,,
281,,"Ctra. de Mata (pl. del Pino)",,28.10778626,-15.42188017,,,,,,
317,,"Ctra. de Mata, 42",,28.10614700,-15.42475300,,,,,,
346,,"Ctra. de San Lorenzo (barranco)",,28.07704002,-15.47888710,,,,,,
759,,"Ctra. de San Lorenzo, 230",,28.07660000,-15.47835000,,,,,,
382,,"Ctra. de San Lorenzo, 383",,28.07877087,-15.46436433,,,,,,
180,,"Ctra. de San Lorenzo, frente 128",,28.08805898,-15.47875223,,,,,,
296,,"Ctra. de San Lorenzo, frente 172",,28.08403540,-15.47825150,,,,,,
298,,"Ctra. de San Lorenzo, frente 186",,28.08161667,-15.47806667,,,,,,
416,,"Ctra. de San Lorenzo, frente 282",,28.07578207,-15.47401197,,,,,,
477,,"Ctra. de Tamaraceite (Las Majadillas)",,28.10719300,-15.46004300,,,,,,
458,,"Ctra. de Tamaraceite (Las Perreras)",,28.10340273,-15.46209377,,,,,,
450,,"Ctra. de Tamaraceite (rotonda Lomo Los Frailes)",,28.09680900,-15.46694000,,,,,,
469,,"Ctra. de Tamaraceite (rotonda Lomo Los Frailes)",,28.09638125,-15.46514011,,,,,,
462,,"Ctra. de Tamaraceite (urb. ind. Lomo Blanco)",,28.11004300,-15.45848600,,,,,,
452,,"Ctra. de Tamaraceite (urb. La Guillena)",,28.09596900,-15.46249700,,,,,,
471,,"Ctra. de Tamaraceite (urb. La Guillena)",,28.09583760,-15.46257458,,,,,,
456,,"Ctra. de Tamaraceite, frente 71",,28.09820291,-15.46199721,,,,,,
460,,"Ctra. de Tamaraceite, frente 21",,28.10656704,-15.46064323,,,,,,
603,,"Ctra. de Teror",,28.09766274,-15.48032062,,,,,,
622,,"Ctra. de Teror, 16",,28.09778670,-15.48008504,,,,,,
464,,"Ctra. del Cardón (cruce Las Torres)",,28.11537671,-15.45539082,,,,,,
481,,"Ctra. del Cardón (cruce Las Torres)",,28.11552611,-15.45524008,,,,,,
466,,"Ctra. del Cardón (urb. Díaz Casanovas)",,28.11721500,-15.45487900,,,,,,
483,,"Ctra. del Cardón (urb. Díaz Casanovas)",,28.11755590,-15.45430995,,,,,,
485,,"Ctra. del Cardón, 41",,28.11932269,-15.45171311,,,,,,
468,,"Ctra. del Cardón, frente 49",,28.11924600,-15.45218874,,,,,,
625,,"Ctra. del Centro (antigua cárcel)",,28.09343000,-15.42541500,,,,,,
436,,"Ctra. del Centro (Barranco Seco)",,28.09412800,-15.42466300,,,,,,
240,,"Ctra. del Centro (colegio S. Juan Bosco)",,28.09762345,-15.42267793,,,,,,
574,,"Ctra. del Centro (Teatro Guiniguada)",,28.10218437,-15.41489331,,,,,,
380,,"Ctra. del Norte (C.C. La Ballena)",,28.10023576,-15.44269511,,,,,,
376,,"Ctra. del Norte (frente C.C. La Ballena)",,28.09995008,-15.44217682,,,,,,
374,,"Ctra. del Norte (IES Cruz de Piedra)",,28.10250537,-15.43684270,,,,,,
385,,"Ctra. del Norte (Los Tarahales)",,28.09817151,-15.44707158,,,,,,
399,,"Ctra. del Norte (Los Tarahales)",,28.09703875,-15.44800104,,,,,,
321,,"Ctra. del Norte, 14",,28.10563952,-15.43214646,,,,,,
405,,"Ctra. del Norte, 225",,28.09781972,-15.44864853,,,,,,
390,,"Ctra. del Norte, 234",,28.09755340,-15.44857700,,,,,,
323,,"Ctra. del Norte, 30",,28.10451564,-15.43326697,,,,,,
379,,"Ctra. del Norte, 40",,28.10379400,-15.43417300,,,,,,
381,,"Ctra. del Norte, 68",,28.10219264,-15.43799181,,,,,,
194,,"Ctra. del Cardón (rotonda)",,28.11842316,-15.45322759,,,,,,
561,,"Ctra. del Cardón, frente 118",,28.11954534,-15.44808653,,,,,,
446,,"Ctra. Gral. Tamaraceite, 140",,28.09681726,-15.47366362,,,,,,
444,,"Ctra. Gral. Tamaraceite, 172",,28.09820212,-15.47506598,,,,,,
613,,"Ctra. Lomo Blanco, 54",,28.07993757,-15.44743423,,,,,,
763,,"Ctra. Nueva de San Lorenzo (gasolinera)",,28.09326590,-15.47798710,,,,,,
771,,"Ctra. de San Lorenzo, 254",,28.07633899,-15.47647459,,,,,,
765,,"Ctra. de San Lorenzo, 120",,28.08828816,-15.47887024,,,,,,
767,,"Ctra. de San Lorenzo, 154",,28.08581685,-15.47891058,,,,,,
769,,"Ctra. de San Lorenzo, 188",,28.08149239,-15.47816039,,,,,,
764,,"Ctra. de San Lorenzo, 282",,28.07577066,-15.47392389,,,,,,
752,,"Ctra. de San Lorenzo, 400",,28.07777485,-15.46251115,,,,,,
786,,"Ctra. subida a Tafira (La Favorita)",,28.08483600,-15.43683900,,,,,,
479,,"Ctra. Tamaraceite (Danone)",,28.11001800,-15.45838000,,,,,,
473,,"Ctra. Tamaraceite (Las Perreras)",,28.09800342,-15.46181343,,,,,,
475,,"Ctra. Tamaraceite, frente 62",,28.10302000,-15.46223900,,,,,,
646,,"Catamarca, frente 2",,28.15240226,-15.41862534,,,,,,
714,,"Ciencias Básicas",,28.07340700,-15.45278050,,,,,,
605,,"Ciencias Básicas / Informática",,28.07276171,-15.45190456,,,,,,
612,,"Ciencias Básicas / Teología",,28.07254928,-15.45168200,,,,,,
691,,"Ciencias Jurídicas (Módulo B)",,28.07812217,-15.44924846,,,,,,
978,,"Ciudad de San Juan de Dios (El Lasso)",,28.08063335,-15.42498924,,,,,,
234,,"Ctra. Lomo Blanco (El Hornillo)",,28.08778873,-15.43944946,,,,,,
236,,"Ctra. Lomo Blanco (Felipe Martel)",,28.08400486,-15.44262072,,,,,,
217,,"Ctra. Lomo Blanco (Felipe Martel)",,28.08389417,-15.44291923,,,,,,
232,,"Ctra. Lomo Blanco (Hermanos Toledo Suárez)",,28.08458284,-15.44121796,,,,,,
213,,"Ctra. Lomo Blanco (Hermanos Toledo Suárez)",,28.08476365,-15.44114342,,,,,,
215,,"Ctra. Lomo Blanco (Lomo Verdejo)",,28.08804474,-15.43917529,,,,,,
230,,"Ctra. Lomo Blanco (Puente La Matula)",,28.08242384,-15.44206948,,,,,,
567,,"Ctra. Lomo Blanco (urb. El Zurbarán)",,28.07605634,-15.44965018,,,,,,
578,,"Ctra. Lomo Blanco (urb. El Zurbarán)",,28.07582280,-15.44961066,,,,,,
580,,"Ctra. Lomo Blanco, 81",,28.07996776,-15.44734574,,,,,,
565,,"Ctra. Lomo Blanco, 94",,28.07771030,-15.44837508,,,,,,
148,,"Ctra. Lomo Blanco, 5",,28.08330107,-15.44355460,,,,,,
787,,"Ctra. Pico Viento (Asilo de Ancianos)",,28.07419571,-15.44696752,,,,,,
788,,"Ctra. Pico Viento (Asilo de Ancianos)",,28.07399600,-15.44680829,,,,,,
940,,"Guiniguada",,28.10067908,-15.41908018,,,,,,
894,,"Hospital Dr. Negrín (Consultas Externas)",,28.11919658,-15.44455043,,,,,,
963,,"Hospital Dr. Negrín (Consultas Externas)",,28.11919562,-15.44458487,,,,,,
705,,"Hospital Dr. Negrín (Hospitalización)",,28.12094700,-15.44320800,,,,,,
989,,"Hospital Juan Carlos I",,28.10316880,-15.42295140,,,,,,
897,,"Hospital Juan Carlos I",,28.10316880,-15.42295140,,,,,,
796,,"Hoya de La Plata",,28.06956459,-15.41802669,,,,,,
933,,"Hoya de La Plata",,28.06956459,-15.41802669,,,,,,
731,,"Ingenierías",,28.07069336,-15.45516300,,,,,,
898,,"Ingenierías",,28.07145031,-15.45535628,,,,,,
983,,"Ingenierías",,28.07145031,-15.45535628,,,,,,
966,,"Intercambiador de Tamaraceite",,28.09874699,-15.47938913,,,,,,
999,,"Intercambiador Santa Catalina",,28.14023147,-15.42838072,,,,,,
209,,"La Matula, frente 95",,28.08562695,-15.43885940,,,,,,
205,,"La Matula, frente 25",,28.08951783,-15.43590940,,,,,,
207,,"La Matula, frente 61",,28.08785807,-15.43704975,,,,,,
11,,"Manuel Becerra (Puerto)",,28.15020789,-15.42201479,,,,,,
953,,"Manuel Becerra (Puerto)",,28.15020789,-15.42201479,,,,,,
944,,"Manuel Becerra (Puerto)",,28.15025905,-15.42169313,,,,,,
993,,"Mercado de Vegueta",,28.10265634,-15.41300107,,,,,,
26,,"Parque Santa Catalina",,28.13996041,-15.43075225,,,,,,
666,,"Parque Tecnológico",,28.07948400,-15.45341200,,,,,,
303,,"Pº de Chil (Estadio Insular)",,28.12946569,-15.43483307,,,,,,
305,,"Concepción Arenal (pl. de España)",,28.13373530,-15.43499338,,,,,,
287,,"Pº San Antonio, 56",,28.11380749,-15.42851541,,,,,,
79,,"Pº San José (iglesia San José)",,28.09500586,-15.41840827,,,,,,
82,,"Pº San José (iglesia San José)",,28.09473690,-15.41827361,,,,,,
81,,"Pº San José, 170",,28.09134919,-15.41918157,,,,,,
83,,"Pº San José, 214",,28.08977800,-15.41970000,,,,,,
85,,"Pº San José, 264",,28.08819006,-15.42011429,,,,,,
